quote_date,shop_code,region,price,item_id,date,dateStata,dateISO,obs,year,month,quarter,_merge
202008,68,8,5.8340001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,26,10,12,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,7,7,5.9510002,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,97,6,6.2649999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,67,9,8.3640003,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,87,3,10.857,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,83,5,10.456,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,48,7,5.348,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,103,2,4.75,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,54,3,8.9499998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,88,5,6.1160002,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,48,2,14.95,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,110,5,8.75,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,67,12,9.4899998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,48,12,7.632,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,43,6,5.941,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,59,12,6.0159998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,87,11,7.9899998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,34,6,6.2729998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,104,12,9.6099997,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,56,7,6.3930001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,78,2,7.5,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,2,4,7.23,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,46,12,5,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,1,3,11.098,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,85,3,6.1040001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,100,3,9.6759996,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,89,9,4.152,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,44,2,6.0320001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,24,4,7.4499998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,37,9,6.152,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,34,5,7.9499998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,66,3,6.5370002,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,64,12,7.23,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,101,7,8.8459997,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,28,3,5.6440001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,65,9,9.9720001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,34,7,5.5799999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,101,3,6.579,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,25,3,8.0019999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,23,9,7.198,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,63,8,5.6220002,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,23,12,5.9499998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,140,7,6.5,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,77,5,4.9190001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,39,5,9.2399998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,70,3,6.8280001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,43,3,7.8000002,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,101,10,7.198,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,69,3,6.2729998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,70,2,11.604,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,92,9,6.4749999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,67,3,3.73,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,69,12,12.95,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,17,5,7.8499999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,97,6,5.1869998,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,30,9,9.2480001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,89,3,4.2220001,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,8,11,5.461,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202008,9,3,7.2379999,220107,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202009,50,3,11.331,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,11,9.6160002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,1,5,6.8249998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,42,9,8.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,88,4,9.6499996,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,12,9.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,87,11,7.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,26,8,8.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,79,7,9,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,65,11,8.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,21,2,10,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,83,5,11.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,3,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,85,13,10,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,23,9,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,2,4,8.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,16,3,5.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,83,8,10.49,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,34,5,8.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,47,13,11,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,54,3,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,82,9,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,105,2,13,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,66,4,8.3039999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,101,3,8.1809998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,55,6,8.3120003,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,13,5,12,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,78,2,13,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,79,6,7.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,17,5,7.8499999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,63,7,9.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,41,12,12.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,29,12,6.5539999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,45,2,14.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,51,9,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,36,3,7.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,87,4,10.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,110,5,10,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,8,8.29,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,55,3,11.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,7,6.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,25,2,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,29,2,13.99,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,54,6,8.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,27,9,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,22,2,11.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,46,5,9.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,70,2,15.49,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,112,4,7.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,81,7,6.8249998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,87,7,8.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,55,5,8.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,55,3,12,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,35,5,5.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,9,8.3640003,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,26,10,12,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,11,8.75,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,97,6,7.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,37,3,14.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,140,7,6.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,79,4,6.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,60,9,4.5939999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,9,3,9,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,61,4,9.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,81,8,7.3000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,112,4,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,119,4,20,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,123,4,8.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,8,7.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,70,3,6.8280001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,2,9.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,124,4,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,84,8,6.5500002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,41,5,9.8500004,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,100,3,12.031,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,82,2,6.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,96,8,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,59,7,7.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,70,5,6.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,63,7,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,22,2,10.929,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,28,3,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,58,4,8.04,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,72,11,6.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,13,9,12.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,38,3,10.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,62,12,11.45,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,86,3,9.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,18,12,8.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,8,13,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,11,7,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,3,9.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,64,12,8.3999996,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,9,7.8309999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,112,3,7.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,73,11,4.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,25,4,7.29,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,101,7,11,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,78,9,5.1869998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,49,4,9.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,56,7,7.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,2,10.29,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,44,9,9.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,87,6,7.9000001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,3,11,9.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,3,14.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,90,7,7.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,30,4,14,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,44,2,5.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,77,6,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,47,3,6.8249998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,92,9,7.4000001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,108,12,7.6560001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,58,9,6.8249998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,91,6,8.3000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,85,6,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,7,3,5.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,82,4,9.3000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,75,10,11,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,68,9,13.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,86,8,8.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,89,12,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,1,11,10.49,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,78,2,7.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,38,10,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,59,12,8.5500002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,53,3,8.4359999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,8,8,12.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,46,12,6,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,101,10,8.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,7,6.6500001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,89,8,11.375,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,119,3,10.99,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,51,9,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,37,9,7.6500001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,54,13,11.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,11,2,13.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,30,9,11.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,6,9,12.69,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,54,12,9.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,114,7,6.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,64,8,6.1160002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,3,5.3000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,24,11,8.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,24,12,8.3500004,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,10,11,8.4359999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,99,3,14.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,72,11,12.75,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,48,2,14.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,115,7,7.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,20,2,13.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,7,7.8499999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,52,12,6.9559999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,64,9,7.6999998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,83,7,10.054,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,43,12,9.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,37,9,7.5999999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,75,10,10.2,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,80,6,7.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,23,5,9,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,18,8,11.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,73,3,12.206,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,97,6,5.6440001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,13,12,7.8309999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,39,5,11.49,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,36,10,8.3120003,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,57,7,6.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,3,4,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,5,7.6999998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,51,10,9.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,63,8,7.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,1,8,9.75,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,58,3,11.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,66,3,13.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,61,6,13,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,7,5.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,52,11,11.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,16,3,8.3039999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,109,8,8.4359999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,104,12,12.45,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,88,5,6.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,105,5,7.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,83,2,12.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,80,6,5.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,108,8,6.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,56,12,14,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,73,6,8.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,35,8,13.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,106,11,6.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,84,4,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,76,10,7.23,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,3,2,12.79,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,89,2,8.4359999,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,73,7,6.8249998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,7,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,2,4,9.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,3,11,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,57,7,11.49,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,38,6,9.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,58,7,14.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,98,6,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,71,3,13.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,58,5,12.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,80,12,9.9899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,59,9,7.5,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,34,7,6.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,78,13,9.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,70,2,16,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,108,8,8.7410002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,43,5,10.71,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,65,9,12.4,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,24,4,7.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,55,3,6.6500001,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,23,12,5.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,43,3,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,22,10,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,113,11,11.804,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,122,8,12.45,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,61,12,7.9499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,69,12,12.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,37,8,7.25,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,70,10,9,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,13,2,16,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,4,10,10,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,45,4,14.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,81,8,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,74,9,6.4899998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,62,6,8.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,66,2,10,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,108,6,6.4499998,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,34,6,7.8000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,22,13,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,10,7,8.6000004,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,66,2,10.456,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,67,5,11,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,56,6,10.95,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202009,38,9,5.3000002,220107,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
